"publisherName","gameName","foundedBy","foundedDate"
"Bethesda Softworks LLC","The Elder Scrolls IV: Oblivion","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Shivering Isles","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls IV:","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls Online","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls V: Skyrim – Dawnguard","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls V: Skyrim – Dragonborn","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls V: Skyrim – Hearthfire","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Evil Within","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Evil Within 2","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","The Great Ace Attorney: Adventures","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","The Great Ace Attorney 2: Resolve","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","The King of Dragons","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Hyper Scape","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Rockman EXE Battle Chip Stadium","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Rockman EXE The Medal Operation","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Scopely Inc.","Star Trek Fleet Command","http://dbpedia.org/resource/Eytan_Elbaz",2011-01-01
"Scopely Inc.","Star Trek Fleet Command","http://dbpedia.org/resource/Eric_Futoran",2011-01-01
"Capcom Co. Ltd.","Arthur to Astaroth no Nazomakaimura: Incredible Toons","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Assassin's Creed: Altaïr's Chronicles","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed: Bloodlines","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed: Brotherhood","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed: Revelations","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Chronicles","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Freedom Cry","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed II","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed II: Discovery","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed III","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed III: Liberation","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed III: The Tyranny of King Washington","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed IV: Black Flag","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Identity","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Mirage","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Odyssey","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Origins","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Rogue","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Syndicate","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Unity","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Valhalla","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Asura's Wrath","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","A Fistful of Gun","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Ubisoft Entertainment SA","Champions of Anteria","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Champions of Norrath","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Cherry Tree High Comedy Club","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Child of Eden","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Child of Light","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Chip 'n Dale: Rescue Rangers","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Chip 'n Dale: Rescue Rangers 2","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","JoJo's Bizarre Adventure","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Brash Entertainment LLC.","Jumper: Griffin's Story","http://dbpedia.org/resource/Thomas_Tull",2007-01-01
"Brash Entertainment LLC.","Jumper: Griffin's Story","http://dbpedia.org/resource/Nicholas_Longano",2007-01-01
"Ubisoft Entertainment SA","Just Dance: Best Of / Greatest Hits","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance: Disney Party","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance: Summer Party","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2014","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2015","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2016","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2017","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2018","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2019","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2020","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2021","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2022","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 2023 Edition","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 3","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance 4","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance Kids","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance Kids 2","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance Kids 2014","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Dance Now","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Just Sing","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Devolver Digital Inc.","Katana Zero","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Ubisoft Entertainment SA","King Arthur: The Role-Playing Wargame","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","King Kong","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Last Duel","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Last Ranker","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Black Tiger","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Block'hood","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Ubisoft Entertainment SA","Bloody Good Time","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Humongous Entertainment Inc.","Blue's 123 Time Activities","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","Blue's 123 Time Activities","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Humongous Entertainment Inc.","Blue's Treasure Hunt","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","Blue's Treasure Hunt","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Capcom Co. Ltd.","Super Gem Fighter Mini Mix","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Puzzle Fighter II Turbo","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter II","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter II Turbo","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter II Turbo HD Remix","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter IV","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter IV: 3D Edition","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Super Street Fighter IV: Arcade Edition","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Surf's Up","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Sweet Home","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","TMNT","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","TMNT","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","TV Show King Party","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Bethesda Softworks LLC","Hockey League Simulator 2","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","The Elder Scrolls Travels: Shadowkey","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","The Little Mermaid","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Toy Soldiers: War Chest","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Zeit²","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Rayman Mini","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Bethesda Softworks LLC","Redfall","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","10th Planet","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","Dino Crisis","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Dino Crisis 2","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Dino Crisis 3","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Dino Stalker","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Disc Room","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Bethesda Softworks LLC","Dishonored","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Dishonored 2","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","Disney's Aladdin","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Disney's Hide and Sneak","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Disney's Magical Quest 2","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Disney's Magical Quest 3 Starring Mickey & Donald","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","The Great Circus Mystery Starring Mickey & Minnie","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","The Magical Quest Starring Mickey Mouse","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","DmC: Devil May Cry","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","Doom","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Doom 3: BFG Edition","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Doom 64","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Doom Eternal","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Beyond Software","Doomdark's Revenge","http://dbpedia.org/resource/Emap_International_Limited",1983-01-01
"Ubisoft Entertainment SA","Assassin's Creed Odyssey – Legacy of the First Blade","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Assassin's Creed Syndicate: Jack the Ripper","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Mario + Rabbids Sparks of Hope","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Mars Matrix: Hyper Solid Shooting","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Marvel Avengers: Battle for Earth","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Marvel Super Heroes","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel Super Heroes","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","in War of the Gems","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Street Fighter","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel Super Heroes vs.","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Clash of Super Heroes","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel vs. Capcom:","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel vs. Capcom: Infinite","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel vs. Capcom 2:","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","New Age of Heroes","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Fate of Two Worlds","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel vs. Capcom 3:","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Marvel vs. Capcom Origins","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Bonkers","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Delta 4","Bored of the Rings","http://dbpedia.org/resource/Fergus_McNeill",1985-01-01
"Capcom Co. Ltd.","Ace Attorney Trilogy","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Phoenix Wright:","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Dual Destinies","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Phoenix Wright: Ace Attorney –","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Phoenix Wright: Ace Attorney – Justice for All","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Spirit of Justice","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Phoenix Wright: Ace Attorney –","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Trials and Tribulations","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Phoenix Wright: Ace Attorney –","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Pikuniku","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Ubisoft Entertainment SA","Pippa Funnell: Take The Reins","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Capcom Co. Ltd.","Pirate Ship Higemaru","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","The Legend of Jack Sparrow","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Pirates of the Caribbean:","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Ubisoft Entertainment SA","The Legend of Jack Sparrow","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Ubisoft Entertainment SA","Pirates of the Caribbean:","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Bethesda Softworks LLC","Pirates of the Caribbean","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","Plasma Sword: Nightmare of Bilstein","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","SonSon","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Ubisoft Entertainment SA","Soulcalibur Legends","http://dbpedia.org/resource/Yves_Guillemot",1986-01-01
"Brash Entertainment LLC.","Space Chimps","http://dbpedia.org/resource/Thomas_Tull",2007-01-01
"Brash Entertainment LLC.","Space Chimps","http://dbpedia.org/resource/Nicholas_Longano",2007-01-01
"Humongous Entertainment Inc.","","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","""Some Assembly Required""","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","Spy Fox 2:","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Humongous Entertainment Inc.","""Some Assembly Required""","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Humongous Entertainment Inc.","Spy Fox 2:","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Humongous Entertainment Inc.","","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","Spy Fox in ""Dry Cereal""","http://dbpedia.org/resource/Ron_Gilbert",1992-01-01
"Humongous Entertainment Inc.","","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Humongous Entertainment Inc.","Spy Fox in ""Dry Cereal""","http://dbpedia.org/resource/Shelley_Day",1992-01-01
"Beyond Software","Spy vs. Spy","http://dbpedia.org/resource/Emap_International_Limited",1983-01-01
"Capcom Co. Ltd.","Spyborgs","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","Gridiron!","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Gromada","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Devolver Digital Inc.","Inscryption","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Capcom Co. Ltd.","Knights of the Round","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Mercs","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Blue Planet Software","Michael Andretti's Indy Car Challenge","http://dbpedia.org/resource/Henk_Rogers",1983-01-01
"Blue Planet Software","Michael Andretti's Indy Car Challenge","http://dbpedia.org/resource/Henk_Rogers",1996-01-01
"Capcom Co. Ltd.","Mighty Final Fight","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Enlight Software","Nemesis of the Roman Empire","http://dbpedia.org/resource/Trevor_Chan",1993-01-01
"Capcom Co. Ltd.","Neopets Puzzle Adventure","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Observation","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Olija","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","OlliOlli","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","OlliOlli2: Welcome to Olliwood","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","OmniBus","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Capcom Co. Ltd.","One Piece Mansion","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Onimusha: Warlords","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Onimusha Blade Warriors","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Quiz & Dragons: Capcom Quiz Game","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Quiz Nanairo Dreams - Nijiirochō no Kiseki","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","Rage","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Rage 2","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","Red Earth","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Quantic Dream SA","Sea of Solitude","http://dbpedia.org/resource/David_Cage",1997-01-01
"Capcom Co. Ltd.","Section Z","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Sengoku BASARA Samurai Heroes","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Sengoku BASARA 4","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Serious Sam: Kamikaze Attack!","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Serious Sam: Siberian Mayhem","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Serious Sam: The Random Encounter","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Serious Sam Double D","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Shadow Warrior","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Shadow Warrior","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Shadow Warrior 2","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Shadow Warrior 3","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Capcom Co. Ltd.","Shantae","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Without Warning","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Wolf of the Battlefield: Commando 3","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","Wolfenstein: The New Order","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Wolfenstein: The Old Blood","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Wolfenstein: Youngblood","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","Wolfenstein II: The New Colossus","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","World Gone Sour","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","X-Men: Children of the Atom","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","X-Men: Mutant Apocalypse","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","X-Men vs. Street Fighter","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","X2","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Bethesda Softworks LLC","Xatax","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Capcom Co. Ltd.","Yo! Noid","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Roblox Corporation","Roblox","http://dbpedia.org/resource/David_Baszucki",2004-01-01
"Capcom Co. Ltd.","Mega Man","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Capcom Co. Ltd.","Mega Man Universe","http://dbpedia.org/resource/Kenzo_Tsujimoto",1979-01-01
"Devolver Digital Inc.","Mother Russia Bleeds","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Serious Sam: Tormental","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Beyond Software","Superman: The Game","http://dbpedia.org/resource/Emap_International_Limited",1983-01-01
"Romero Games Ltd.","Gunman Taco Truck","http://dbpedia.org/resource/Brenda_Romero",2015-01-01
"Romero Games Ltd.","Gunman Taco Truck","http://dbpedia.org/resource/John_Romero",2015-01-01
"Bethesda Softworks LLC","IHRA Drag Racing: Sportsman Edition","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Bethesda Softworks LLC","IHRA Drag Racing","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
"Devolver Digital Inc.","I Hate Running Backwards","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Devolver Digital Inc.","Okhlos","http://dbpedia.org/resource/Mike_Wilson_(executive)",2009-01-01
"Enlight Software","TrackMania Sunrise","http://dbpedia.org/resource/Trevor_Chan",1993-01-01
"Bethesda Softworks LLC","NCAA Basketball: Road to the Final Four","http://dbpedia.org/resource/Christopher_Weaver",1986-01-01
