"game","name","releaseDate","developer","publisher","platform","genre","series","countryOfOrigin","mainSubject","officialWebsite","designer","composer","character","gameMode"
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/MS-DOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-10-12,"http://dbpedia.org/resource/Id_Software","http://dbpedia.org/resource/Bethesda_Softworks","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-06-22,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1996-07-05,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-08-28,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1997-12-02,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",1998-03-24,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
"http://dbpedia.org/resource/Quake_(video_game)","Quake (video game)",2021-08-19,"http://dbpedia.org/resource/Nightdive_Studios","http://dbpedia.org/resource/GT_Interactive","http://dbpedia.org/resource/AmigaOS","http://dbpedia.org/resource/First-person_shooter","http://dbpedia.org/resource/Quake_(series)",,,,"http://dbpedia.org/resource/Sandy_Petersen","http://dbpedia.org/resource/Aubrey_Hodges",,
